age,workclass,final_pop_weight,education,marital_status,occupation,race,sex,capital_gain,work_hours_per_week,native_country,income
50.0,Self-emp-not-inc,54261,Highschool,Married-civ-spouse,Farming-fishing,White,Male,0.0,84,United-States,1.0
21.0,Private,211013,primary school,Never-married,Other-service,White,Female,0.0,50,Mexico,1.0
40.0,Private,209833,Highschool,Never-married,Craft-repair,White,Male,58294.28073237714,40,United-States,1.0
19.0,Private,356272,College,Never-married,Adm-clerical,White,Female,72903.32696827529,25,United-States,1.0
38.0,Private,143538,Highschool,Never-married,Machine-op-inspct,White,Female,0.0,40,United-States,1.0
34.0,Private,242960,Doctorate,Married-civ-spouse,Craft-repair,White,Male,0.0,50,United-States,1.0
44.0,Local-gov,263871,College,Divorced,Exec-managerial,White,Male,0.0,50,United-States,1.0
20.0,Private,151105,doc,Never-married,Sales,White,Female,0.0,25,United-States,1.0
45.0,Self-emp-inc,84324,doc,Married-civ-spouse,Prof-specialty,White,Male,0.0,50,United-States,0.0
24.0,Private,224716,Highschool,Never-married,Craft-repair,White,Male,0.0,40,United-States,1.0
34.0,Private,186269,Highschool,Divorced,Adm-clerical,White,Male,0.0,40,United-States,1.0
58.0,Self-emp-not-inc,143731,Highschool,Married-civ-spouse,Sales,White,Male,0.0,72,United-States,0.0
39.0,Private,236391,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,45,United-States,1.0
22.0,Private,54560,Highschool,Never-married,Other-service,White,Male,0.0,40,United-States,1.0
38.0,Private,266325,Bachelors,Married-civ-spouse,Prof-specialty,White,Female,0.0,32,United-States,0.0
45.0,State-gov,183710,Highschool,Divorced,Transport-moving,White,Male,0.0,48,United-States,1.0
23.0,Private,278254,Highschool,Married-civ-spouse,Machine-op-inspct,Black,Male,0.0,45,United-States,1.0
35.0,Private,119992,doc,Married-civ-spouse,Craft-repair,White,Male,1258.790354091568,45,United-States,1.0
52.0,Private,284329,College,Married-civ-spouse,Craft-repair,White,Male,0.0,45,United-States,0.0
55.0,Private,368727,College,Divorced,Craft-repair,White,Male,0.0,40,United-States,1.0
23.0,Private,353696,Highschool,Never-married,Farming-fishing,White,Male,0.0,40,United-States,1.0
27.0,Private,110931,Highschool,Married-civ-spouse,Adm-clerical,White,Male,0.0,40,United-States,1.0
24.0,Private,169532,doc,Never-married,Adm-clerical,White,Female,0.0,15,United-States,1.0
21.0,Private,285522,College,Never-married,Craft-repair,White,Male,0.0,40,United-States,1.0
49.0,Private,198774,Bachelors,Divorced,Sales,White,Female,63000.5012475223,35,United-States,1.0
32.0,Private,123291,primary school,Married-civ-spouse,Machine-op-inspct,White,Male,0.0,40,United-States,1.0
64.0,Private,146110,College,Widowed,Other-service,White,Female,0.0,24,United-States,1.0
37.0,Self-emp-not-inc,29814,Highschool,Never-married,Farming-fishing,White,Male,20918.217463065903,50,United-States,1.0
61.0,Private,195595,primary school,Separated,Machine-op-inspct,White,Male,0.0,40,Guatemala,1.0
44.0,Private,92649,Highschool,Married-civ-spouse,Craft-repair,White,Female,0.0,40,United-States,0.0
53.0,Private,290688,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,52,United-States,0.0
43.0,Private,427382,Masters,Never-married,Prof-specialty,White,Male,0.0,50,United-States,0.0
23.0,Private,276568,College,Never-married,Sales,White,Female,34798.10000475415,40,United-States,1.0
25.0,Private,250038,Masters,Married-civ-spouse,Machine-op-inspct,White,Male,9111.785773360398,40,Mexico,1.0
29.0,Private,150861,Highschool,Never-married,Adm-clerical,White,Female,6469.693149494445,40,United-States,1.0
51.0,Private,87205,Bachelors,Divorced,Prof-specialty,White,Female,0.0,55,England,1.0
47.0,Private,343579,primary school,Separated,Farming-fishing,White,Male,0.0,12,Mexico,1.0
20.0,Private,94401,Highschool,Never-married,Exec-managerial,White,Female,0.0,40,United-States,1.0
27.0,Private,205440,primary school,Married-civ-spouse,Machine-op-inspct,White,Male,0.0,40,United-States,1.0
23.0,Private,198996,Highschool,Never-married,Adm-clerical,White,Female,0.0,40,United-States,1.0
18.0,Private,294253,Highschool,Never-married,Other-service,White,Female,32142.62229851121,27,United-States,1.0
23.0,Private,256628,primary school,Married-civ-spouse,Transport-moving,White,Male,0.0,32,United-States,1.0
59.0,Self-emp-not-inc,223131,Highschool,Divorced,Exec-managerial,White,Male,0.0,60,United-States,1.0
46.0,Private,207301,Highschool,Never-married,Adm-clerical,White,Female,0.0,37,United-States,1.0
66.0,,270460,primary school,Divorced,?,White,Male,5743.526927639208,40,United-States,1.0
,Local-gov,125457,Masters,Married-civ-spouse,Prof-specialty,Black,Male,0.0,38,United-States,0.0
36.0,Local-gov,212856,primary school,Never-married,Other-service,White,Female,0.0,23,United-States,1.0
44.0,Private,197389,Highschool,Separated,Machine-op-inspct,White,Female,0.0,40,United-States,1.0
,Private,73338,primary school,Never-married,Sales,White,Male,104739.64748741564,20,United-States,1.0
27.0,Private,68037,College,Never-married,Exec-managerial,White,Male,0.0,45,United-States,1.0
32.0,Private,185027,College,Married-civ-spouse,Sales,White,Male,16373.591000999875,40,United-States,0.0
53.0,Private,107123,Highschool,Divorced,Other-service,Black,Male,0.0,40,United-States,1.0
22.0,Private,109482,College,Never-married,Prof-specialty,White,Male,0.0,98,United-States,1.0
30.0,Private,174543,doc,Never-married,Prof-specialty,White,Female,32000.54383594413,40,United-States,1.0
68.0,Self-emp-not-inc,211584,College,Married-civ-spouse,Sales,White,Male,0.0,40,United-States,0.0
39.0,Private,108540,Highschool,Married-civ-spouse,Sales,White,Male,0.0,40,United-States,1.0
22.0,Private,202416,Bachelors,Never-married,Adm-clerical,White,Female,0.0,40,United-States,1.0
20.0,Private,176178,Highschool,Never-married,Sales,White,Female,0.0,35,United-States,1.0
21.0,Private,265148,Highschool,Never-married,Handlers-cleaners,White,Male,0.0,38,Jamaica,1.0
34.0,Private,220631,Doctorate,Never-married,Other-service,White,Male,0.0,50,?,1.0
30.0,Self-emp-not-inc,303692,Highschool,Married-civ-spouse,Exec-managerial,White,Male,0.0,75,United-States,1.0
,Private,135845,College,Never-married,Adm-clerical,White,Female,81749.95648448395,40,United-States,1.0
23.0,State-gov,199915,Highschool,Never-married,Other-service,White,Female,0.0,21,United-States,1.0
40.0,State-gov,150533,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,0.0,40,United-States,1.0
26.0,Federal-gov,85482,Highschool,Never-married,Adm-clerical,Asian-Pac-Islander,Male,0.0,40,United-States,1.0
57.0,Self-emp-not-inc,24473,Doctorate,Married-civ-spouse,Craft-repair,White,Male,0.0,40,United-States,0.0
,Private,272944,Doctorate,Married-civ-spouse,Exec-managerial,White,Male,0.0,60,United-States,0.0
43.0,,82077,College,Divorced,?,Asian-Pac-Islander,Female,87677.80386888493,40,United-States,1.0
49.0,State-gov,194895,Bachelors,Divorced,Prof-specialty,White,Male,0.0,40,United-States,1.0
58.0,Private,314153,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,40,United-States,0.0
32.0,Private,176253,College,Divorced,Exec-managerial,Black,Male,0.0,40,United-States,1.0
59.0,Private,113959,Highschool,Married-civ-spouse,Adm-clerical,White,Male,0.0,45,United-States,0.0
42.0,State-gov,167581,Bachelors,Never-married,Adm-clerical,White,Female,0.0,40,United-States,1.0
,Private,79586,Bachelors,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,0.0,40,Iran,1.0
47.0,Private,72896,Highschool,Married-civ-spouse,Transport-moving,White,Male,0.0,40,United-States,1.0
56.0,Private,345730,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,55378.920349762055,45,United-States,0.0
30.0,Private,302473,Highschool,Never-married,Adm-clerical,White,Female,0.0,-1,United-States,1.0
42.0,Private,42346,Highschool,Widowed,Exec-managerial,Black,Female,0.0,-1,United-States,1.0
21.0,Private,243921,Highschool,Never-married,Other-service,White,Male,20750.521137342195,40,United-States,1.0
21.0,Private,131620,Highschool,Separated,Machine-op-inspct,White,Female,0.0,40,Dominican-Republic,1.0
47.0,Private,158924,Highschool,Married-civ-spouse,Tech-support,White,Female,0.0,40,United-States,1.0
22.0,Self-emp-not-inc,32921,College,Never-married,Farming-fishing,White,Male,0.0,20,United-States,1.0
41.0,Private,155657,primary school,Never-married,Handlers-cleaners,Black,Female,0.0,40,United-States,1.0
43.0,Federal-gov,155106,Bachelors,Married-civ-spouse,Handlers-cleaners,White,Male,81892.09066175556,53,United-States,1.0
60.0,Private,82775,College,Married-civ-spouse,Sales,White,Male,0.0,-1,United-States,1.0
73.0,Private,26248,primary school,Married-civ-spouse,Sales,White,Male,0.0,30,United-States,0.0
90.0,Private,88991,Bachelors,Married-civ-spouse,Exec-managerial,White,Female,0.0,40,England,0.0
62.0,Federal-gov,125155,Highschool,Married-civ-spouse,Adm-clerical,White,Male,0.0,38,United-States,1.0
28.0,Private,218039,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,40,United-States,1.0
45.0,Private,53524,College,Married-civ-spouse,Craft-repair,White,Male,72073.56429602073,40,United-States,1.0
,Private,259352,Highschool,Never-married,Sales,White,Male,0.0,45,United-States,1.0
30.0,Private,296453,Highschool,Never-married,Craft-repair,White,Male,12003.345218919094,35,United-States,1.0
19.0,Private,278915,primary school,Never-married,Handlers-cleaners,Black,Female,0.0,52,United-States,1.0
22.0,Federal-gov,274103,Bachelors,Never-married,Prof-specialty,White,Male,0.0,10,United-States,1.0
19.0,Private,271118,Highschool,Never-married,Adm-clerical,White,Female,0.0,28,United-States,1.0
26.0,Local-gov,138597,Highschool,Never-married,Other-service,Black,Female,0.0,25,United-States,1.0
62.0,Self-emp-not-inc,159939,Highschool,Married-civ-spouse,Farming-fishing,White,Male,0.0,-1,United-States,1.0
61.0,Private,110920,primary school,Married-civ-spouse,Sales,White,Male,0.0,40,United-States,1.0
22.0,Local-gov,163205,Highschool,Never-married,Other-service,White,Female,0.0,53,United-States,1.0
56.0,Private,110003,Masters,Married-civ-spouse,Prof-specialty,White,Male,39466.83167915871,40,United-States,0.0
32.0,Private,229051,College,Married-civ-spouse,Prof-specialty,White,Male,95202.37261685912,40,United-States,1.0
24.0,,144898,College,Never-married,?,White,Male,190969.39370915008,40,United-States,1.0
26.0,Private,211596,Highschool,Divorced,Craft-repair,White,Male,0.0,40,United-States,1.0
25.0,Self-emp-not-inc,136450,doc,Married-civ-spouse,Adm-clerical,White,Female,0.0,35,United-States,0.0
23.0,Private,193586,College,Never-married,Adm-clerical,White,Female,89840.40167965558,25,United-States,1.0
23.0,Private,91189,College,Married-civ-spouse,Tech-support,White,Male,112431.37642610486,-1,United-States,1.0
54.0,Private,227832,College,Married-civ-spouse,Adm-clerical,White,Male,0.0,40,United-States,1.0
28.0,Private,271936,College,Never-married,Exec-managerial,White,Female,0.0,35,United-States,1.0
35.0,Private,61343,Bachelors,Married-civ-spouse,Sales,White,Male,0.0,40,United-States,0.0
30.0,Private,157778,College,Married-civ-spouse,Prof-specialty,White,Male,64494.27127071714,25,United-States,0.0
23.0,Private,201680,primary school,Married-civ-spouse,Craft-repair,White,Male,23527.529796652438,40,United-States,1.0
,Private,228320,College,Married-civ-spouse,Tech-support,White,Male,10761.5389993711,50,United-States,0.0
72.0,Private,33404,primary school,Widowed,Adm-clerical,White,Female,10876.642543623768,20,United-States,1.0
21.0,Private,103205,Highschool,Married-civ-spouse,Machine-op-inspct,White,Male,0.0,40,United-States,1.0
37.0,Private,279029,Bachelors,Never-married,Craft-repair,White,Male,0.0,40,United-States,1.0
54.0,Private,213092,Highschool,Divorced,Other-service,White,Female,0.0,40,United-States,1.0
32.0,Private,119124,Bachelors,Never-married,Prof-specialty,White,Male,0.0,40,United-States,1.0
65.0,Private,31924,College,Widowed,Adm-clerical,White,Female,0.0,15,United-States,1.0
22.0,Private,253799,Bachelors,Married-civ-spouse,Machine-op-inspct,White,Male,12524.830292569088,45,?,1.0
52.0,Private,266138,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,2812.4785887297526,40,?,0.0
65.0,Private,185001,primary school,Widowed,Sales,White,Female,0.0,20,United-States,1.0
33.0,Self-emp-not-inc,34102,Highschool,Never-married,Other-service,White,Female,0.0,35,United-States,1.0
27.0,Private,289484,College,Never-married,Adm-clerical,White,Female,0.0,40,United-States,1.0
34.0,State-gov,287908,Highschool,Never-married,Other-service,Black,Male,0.0,42,United-States,1.0
53.0,Self-emp-not-inc,158284,Highschool,Married-civ-spouse,Sales,White,Male,44394.11266047863,70,United-States,1.0
23.0,Private,60668,primary school,Married-civ-spouse,Craft-repair,White,Male,0.0,40,Portugal,1.0
43.0,State-gov,222978,primary school,Separated,Prof-specialty,White,Female,0.0,40,United-States,0.0
26.0,Private,199143,Highschool,Married-civ-spouse,Handlers-cleaners,White,Male,1931.567066013799,50,United-States,1.0
60.0,Private,131681,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,4475.778295991896,50,United-States,0.0
33.0,Federal-gov,391122,Highschool,Never-married,Adm-clerical,White,Female,43403.99073899684,30,United-States,1.0
,Local-gov,280344,College,Married-civ-spouse,Transport-moving,White,Male,0.0,40,United-States,1.0
54.0,State-gov,188809,primary school,Never-married,Exec-managerial,White,Female,11240.956614465167,50,United-States,0.0
41.0,Private,277488,primary school,Married-civ-spouse,Farming-fishing,White,Male,3131.712133718553,36,United-States,1.0
63.0,Self-emp-not-inc,181561,College,Divorced,Exec-managerial,White,Male,0.0,50,United-States,1.0
31.0,Private,158545,Highschool,Married-civ-spouse,Adm-clerical,White,Female,0.0,27,United-States,1.0
23.0,Private,313573,Bachelors,Never-married,Sales,Black,Female,0.0,-1,United-States,1.0
31.0,Private,591711,College,Separated,Transport-moving,Black,Male,0.0,40,?,1.0
41.0,Private,268183,doctorate,Married-civ-spouse,Prof-specialty,White,Male,150957.68896582568,45,United-States,0.0
51.0,Private,392286,Highschool,Married-civ-spouse,Transport-moving,White,Male,87031.63924435138,40,United-States,0.0
59.0,Private,233312,College,Married-civ-spouse,Craft-repair,White,Male,0.0,40,United-States,0.0
23.0,Private,520231,College,Never-married,Prof-specialty,White,Female,0.0,45,United-States,1.0
24.0,Self-emp-not-inc,186831,College,Never-married,Exec-managerial,Black,Male,0.0,45,United-States,1.0
67.0,Self-emp-not-inc,141085,Highschool,Divorced,Prof-specialty,White,Female,13602.384900286272,20,United-States,1.0
65.0,,198019,Highschool,Widowed,?,White,Female,0.0,35,United-States,1.0
47.0,Local-gov,198660,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,0.0,40,United-States,0.0
21.0,Private,409230,Highschool,Never-married,Craft-repair,White,Male,0.0,40,Guatemala,1.0
38.0,Private,376025,primary school,Married-civ-spouse,Farming-fishing,White,Male,0.0,40,United-States,1.0
55.0,Private,80167,Bachelors,Divorced,Prof-specialty,White,Female,0.0,40,United-States,1.0
24.0,Private,82847,Highschool,Separated,Other-service,White,Female,0.0,50,Portugal,0.0
24.0,Private,22201,Highschool,Married-civ-spouse,Armed-Forces,Asian-Pac-Islander,Male,0.0,40,Thailand,1.0
19.0,Private,117595,Highschool,Never-married,Other-service,White,Male,0.0,24,United-States,1.0
32.0,Private,207668,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,50,United-States,1.0
63.0,Self-emp-not-inc,179981,College,Married-civ-spouse,Exec-managerial,White,Male,100356.68347686742,60,United-States,0.0
18.0,Private,192583,College,Never-married,Sales,White,Female,0.0,30,United-States,1.0
36.0,Private,66304,College,Married-civ-spouse,Transport-moving,White,Male,0.0,45,United-States,1.0
57.0,Private,32365,College,Never-married,Armed-Forces,White,Male,0.0,40,United-States,1.0
48.0,Private,28497,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,40,United-States,1.0
25.0,Private,160261,College,Never-married,Exec-managerial,Asian-Pac-Islander,Male,0.0,40,China,1.0
48.0,Private,120724,primary school,Married-civ-spouse,Exec-managerial,White,Male,0.0,50,United-States,1.0
20.0,Private,91733,College,Never-married,Sales,White,Female,0.0,8,United-States,1.0
74.0,Self-emp-not-inc,146929,Highschool,Married-civ-spouse,Sales,White,Male,0.0,55,United-States,1.0
44.0,Private,205706,Highschool,Never-married,Exec-managerial,White,Female,0.0,40,United-States,1.0
26.0,Private,181666,College,Married-civ-spouse,Machine-op-inspct,White,Female,0.0,40,United-States,1.0
54.0,Local-gov,279452,Highschool,Married-civ-spouse,Farming-fishing,White,Male,0.0,40,United-States,1.0
39.0,Private,207568,Highschool,Married-civ-spouse,Handlers-cleaners,White,Male,0.0,48,United-States,0.0
18.0,Private,210026,primary school,Never-married,Other-service,White,Female,0.0,40,United-States,1.0
32.0,Local-gov,190889,Masters,Never-married,Prof-specialty,Other,Female,0.0,40,?,1.0
24.0,Private,109869,College,Never-married,Other-service,White,Male,33273.01233044851,40,United-States,1.0
19.0,Self-emp-not-inc,285263,primary school,Never-married,Prof-specialty,White,Male,59746.951377893325,35,Mexico,1.0
28.0,Private,192588,Highschool,Married-civ-spouse,Machine-op-inspct,White,Male,49276.69941592578,40,United-States,1.0
28.0,Private,232945,Highschool,Separated,Handlers-cleaners,Other,Male,0.0,30,United-States,1.0
49.0,Local-gov,31339,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,40,United-States,1.0
50.0,Private,305147,Bachelors,Married-civ-spouse,Craft-repair,White,Male,0.0,40,United-States,1.0
63.0,Private,188914,Highschool,Widowed,Machine-op-inspct,Black,Female,28887.120090435357,40,Haiti,1.0
58.0,Self-emp-not-inc,141165,Highschool,Married-civ-spouse,Farming-fishing,White,Male,0.0,50,United-States,1.0
